unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-06-27T04:00:00Z,yesterday,NA,daily average withdrawals,6/28/1999,74.675,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-06-28T04:00:00Z,yesterday,NA,daily average withdrawals,6/29/1999,76.2958,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-06-29T04:00:00Z,yesterday,NA,daily average withdrawals,6/30/1999,78.0667,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-06-30T04:00:00Z,yesterday,NA,daily average withdrawals,7/1/1999,78.9208,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-01T04:00:00Z,yesterday,NA,daily average withdrawals,7/2/1999,79.9458,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-02T04:00:00Z,yesterday,NA,daily average withdrawals,7/3/1999,77.7917,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-03T04:00:00Z,yesterday,NA,daily average withdrawals,7/4/1999,76.5375,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-04T04:00:00Z,yesterday,NA,daily average withdrawals,7/5/1999,78.2042,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-05T04:00:00Z,yesterday,NA,daily average withdrawals,7/6/1999,75.6292,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-06T04:00:00Z,yesterday,NA,daily average withdrawals,7/7/1999,68.5875,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-07T04:00:00Z,yesterday,NA,daily average withdrawals,7/8/1999,73.5792,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-08T04:00:00Z,yesterday,NA,daily average withdrawals,7/9/1999,70.8625,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-09T04:00:00Z,yesterday,NA,daily average withdrawals,7/10/1999,74.4958,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-10T04:00:00Z,yesterday,NA,daily average withdrawals,7/11/1999,78.8542,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-11T04:00:00Z,yesterday,NA,daily average withdrawals,7/12/1999,73.9458,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-12T04:00:00Z,yesterday,NA,daily average withdrawals,7/13/1999,74.1,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-13T04:00:00Z,yesterday,NA,daily average withdrawals,7/14/1999,74.1458,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-14T04:00:00Z,yesterday,NA,daily average withdrawals,7/15/1999,75.2792,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-15T04:00:00Z,yesterday,NA,daily average withdrawals,7/16/1999,76.45,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-16T04:00:00Z,yesterday,NA,daily average withdrawals,7/17/1999,76.575,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-17T04:00:00Z,yesterday,NA,daily average withdrawals,7/18/1999,78.85,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-18T04:00:00Z,yesterday,NA,daily average withdrawals,7/19/1999,75.5167,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-19T04:00:00Z,yesterday,NA,daily average withdrawals,7/20/1999,78.4542,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-20T04:00:00Z,yesterday,NA,daily average withdrawals,7/21/1999,80.2417,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-21T04:00:00Z,yesterday,NA,daily average withdrawals,7/22/1999,80.2417,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-22T04:00:00Z,yesterday,NA,daily average withdrawals,7/23/1999,77.7208,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-23T04:00:00Z,yesterday,NA,daily average withdrawals,7/24/1999,74.7167,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-24T04:00:00Z,yesterday,NA,daily average withdrawals,7/25/1999,71.7708,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-25T04:00:00Z,yesterday,NA,daily average withdrawals,7/26/1999,69.74,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-26T04:00:00Z,yesterday,NA,daily average withdrawals,7/27/1999,73.55,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-27T04:00:00Z,yesterday,NA,daily average withdrawals,7/28/1999,76.21,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-28T04:00:00Z,yesterday,NA,daily average withdrawals,7/29/1999,69.43,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-29T04:00:00Z,yesterday,NA,daily average withdrawals,7/30/1999,69.51,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-30T04:00:00Z,yesterday,NA,daily average withdrawals,7/31/1999,69.55,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-07-31T04:00:00Z,yesterday,NA,daily average withdrawals,8/1/1999,73.89,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-01T04:00:00Z,yesterday,NA,daily average withdrawals,8/2/1999,72.18,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-02T04:00:00Z,yesterday,NA,daily average withdrawals,8/3/1999,72.97,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-03T04:00:00Z,yesterday,NA,daily average withdrawals,8/4/1999,74.28,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-04T04:00:00Z,yesterday,NA,daily average withdrawals,8/5/1999,74.13,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-05T04:00:00Z,yesterday,NA,daily average withdrawals,8/6/1999,71.95,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-06T04:00:00Z,yesterday,NA,daily average withdrawals,8/7/1999,71.97,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-07T04:00:00Z,yesterday,NA,daily average withdrawals,8/8/1999,69.88,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-08T04:00:00Z,yesterday,NA,daily average withdrawals,8/9/1999,68.65,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-09T04:00:00Z,yesterday,NA,daily average withdrawals,8/10/1999,65.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-10T04:00:00Z,yesterday,NA,daily average withdrawals,8/11/1999,74.83,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-11T04:00:00Z,yesterday,NA,daily average withdrawals,8/12/1999,72.02,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-12T04:00:00Z,yesterday,NA,daily average withdrawals,8/13/1999,67.55,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-13T04:00:00Z,yesterday,NA,daily average withdrawals,8/14/1999,70.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-14T04:00:00Z,yesterday,NA,daily average withdrawals,8/15/1999,72.68,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-15T04:00:00Z,yesterday,NA,daily average withdrawals,8/16/1999,70.59,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-16T04:00:00Z,yesterday,NA,daily average withdrawals,8/17/1999,68.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-17T04:00:00Z,yesterday,NA,daily average withdrawals,8/18/1999,67.84,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-18T04:00:00Z,yesterday,NA,daily average withdrawals,8/19/1999,67.87,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-19T04:00:00Z,yesterday,NA,daily average withdrawals,8/20/1999,69.26,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-20T04:00:00Z,yesterday,NA,daily average withdrawals,8/21/1999,69.98,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-21T04:00:00Z,yesterday,NA,daily average withdrawals,8/22/1999,74.03,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-22T04:00:00Z,yesterday,NA,daily average withdrawals,8/23/1999,67.19,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-23T04:00:00Z,yesterday,NA,daily average withdrawals,8/24/1999,71.82,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-24T04:00:00Z,yesterday,NA,daily average withdrawals,8/25/1999,69.69,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-25T04:00:00Z,yesterday,NA,daily average withdrawals,8/26/1999,70.01,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-26T04:00:00Z,yesterday,NA,daily average withdrawals,8/27/1999,72.79,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-27T04:00:00Z,yesterday,NA,daily average withdrawals,8/28/1999,72.75,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-28T04:00:00Z,yesterday,NA,daily average withdrawals,8/29/1999,76.66,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-29T04:00:00Z,yesterday,NA,daily average withdrawals,8/30/1999,62.13,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-30T04:00:00Z,yesterday,NA,daily average withdrawals,8/31/1999,61.53,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-08-31T04:00:00Z,yesterday,NA,daily average withdrawals,9/1/1999,72.29,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-01T04:00:00Z,yesterday,NA,daily average withdrawals,9/2/1999,70.68,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-02T04:00:00Z,yesterday,NA,daily average withdrawals,9/3/1999,64.05,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-03T04:00:00Z,yesterday,NA,daily average withdrawals,9/4/1999,63.92,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-04T04:00:00Z,yesterday,NA,daily average withdrawals,9/5/1999,65.35,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-05T04:00:00Z,yesterday,NA,daily average withdrawals,9/6/1999,66.22,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-06T04:00:00Z,yesterday,NA,daily average withdrawals,9/7/1999,63.62,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-07T04:00:00Z,yesterday,NA,daily average withdrawals,9/8/1999,63.71,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-08T04:00:00Z,yesterday,NA,daily average withdrawals,9/9/1999,64.44,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-09T04:00:00Z,yesterday,NA,daily average withdrawals,9/10/1999,63.96,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-10T04:00:00Z,yesterday,NA,daily average withdrawals,9/11/1999,64.93,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-11T04:00:00Z,yesterday,NA,daily average withdrawals,9/12/1999,72.32,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-12T04:00:00Z,yesterday,NA,daily average withdrawals,9/13/1999,69.28,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-13T04:00:00Z,yesterday,NA,daily average withdrawals,9/14/1999,64.26,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-14T04:00:00Z,yesterday,NA,daily average withdrawals,9/15/1999,64.45,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-15T04:00:00Z,yesterday,NA,daily average withdrawals,9/16/1999,70.23,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-16T04:00:00Z,yesterday,NA,daily average withdrawals,9/17/1999,67.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-17T04:00:00Z,yesterday,NA,daily average withdrawals,9/18/1999,70.18,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-18T04:00:00Z,yesterday,NA,daily average withdrawals,9/19/1999,73.17,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-19T04:00:00Z,yesterday,NA,daily average withdrawals,9/20/1999,63.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-20T04:00:00Z,yesterday,NA,daily average withdrawals,9/21/1999,64.82,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-21T04:00:00Z,yesterday,NA,daily average withdrawals,9/22/1999,67.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-22T04:00:00Z,yesterday,NA,daily average withdrawals,9/23/1999,67.97,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1999-09-23T04:00:00Z,yesterday,NA,daily average withdrawals,9/24/1999,68.17,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-01T05:00:00Z,yesterday,NA,daily average withdrawals,1/2/1999,127,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-02T05:00:00Z,yesterday,NA,daily average withdrawals,1/3/1999,122.5867,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-03T05:00:00Z,yesterday,NA,daily average withdrawals,1/4/1999,129.1217,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-04T05:00:00Z,yesterday,NA,daily average withdrawals,1/5/1999,133.7083,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-05T05:00:00Z,yesterday,NA,daily average withdrawals,1/6/1999,127.2067,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-06T05:00:00Z,yesterday,NA,daily average withdrawals,1/7/1999,126.4567,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-07T05:00:00Z,yesterday,NA,daily average withdrawals,1/8/1999,119.9217,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-08T05:00:00Z,yesterday,NA,daily average withdrawals,1/9/1999,125.2067,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-09T05:00:00Z,yesterday,NA,daily average withdrawals,1/10/1999,139.335,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-10T05:00:00Z,yesterday,NA,daily average withdrawals,1/11/1999,142.9983,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-11T05:00:00Z,yesterday,NA,daily average withdrawals,1/12/1999,133.875,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-12T05:00:00Z,yesterday,NA,daily average withdrawals,1/13/1999,146.2467,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-13T05:00:00Z,yesterday,NA,daily average withdrawals,1/14/1999,137.6217,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-14T05:00:00Z,yesterday,NA,daily average withdrawals,1/15/1999,136.625,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-15T05:00:00Z,yesterday,NA,daily average withdrawals,1/16/1999,122.1717,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-16T05:00:00Z,yesterday,NA,daily average withdrawals,1/17/1999,134.2467,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-17T05:00:00Z,yesterday,NA,daily average withdrawals,1/18/1999,54.2667,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-18T05:00:00Z,yesterday,NA,daily average withdrawals,1/19/1999,-38.2417,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-19T05:00:00Z,yesterday,NA,daily average withdrawals,1/20/1999,-15.77,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-20T05:00:00Z,yesterday,NA,daily average withdrawals,1/21/1999,-21.9117,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-21T05:00:00Z,yesterday,NA,daily average withdrawals,1/22/1999,13.1317,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-22T05:00:00Z,yesterday,NA,daily average withdrawals,1/23/1999,132.8767,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-23T05:00:00Z,yesterday,NA,daily average withdrawals,1/24/1999,137.17,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-24T05:00:00Z,yesterday,NA,daily average withdrawals,1/25/1999,138.8367,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-25T05:00:00Z,yesterday,NA,daily average withdrawals,1/26/1999,131.1283,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-26T05:00:00Z,yesterday,NA,daily average withdrawals,1/27/1999,141.9133,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-27T05:00:00Z,yesterday,NA,daily average withdrawals,1/28/1999,130.3733,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-28T05:00:00Z,yesterday,NA,daily average withdrawals,1/29/1999,128.8367,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-29T05:00:00Z,yesterday,NA,daily average withdrawals,1/30/1999,126.6217,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-30T05:00:00Z,yesterday,NA,daily average withdrawals,1/31/1999,127.205,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-01-31T05:00:00Z,yesterday,NA,daily average withdrawals,2/1/1999,130.3767,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-02-01T05:00:00Z,yesterday,NA,daily average withdrawals,2/2/1999,135.5467,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-02-02T05:00:00Z,yesterday,NA,daily average withdrawals,2/3/1999,129.4567,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-02-03T05:00:00Z,yesterday,NA,daily average withdrawals,2/4/1999,135.33,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-02-04T05:00:00Z,yesterday,NA,daily average withdrawals,2/5/1999,135.835,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1999-02-05T05:00:00Z,yesterday,NA,daily average withdrawals,2/6/1999,128.0383,MGD,
